iso3,anio,gran_sector,sector_codigo,sector_desc,empleo_miles,share_empleo
COL,1972,Servicios,RSTU,Otros servicios,810.3897190257103,0.13433225
COL,1973,Bienes,A,Agro y pesca,2549.208974054861,0.40855697
COL,1973,Bienes,B,Petróleo y minería,19.97166946338801,0.0032008223
COL,1973,Bienes,C,Industria,726.1072096998487,0.11637185
COL,1973,Bienes,DE,"Electricidad, gas y agua",27.32837649238724,0.004379868
COL,1973,Bienes,F,Construcción,219.4677328634116,0.035173684
COL,1973,Servicios,GI,"Comercio, hoteles y restaurantes",695.0837375215268,0.11139978
COL,1973,Servicios,H,Transporte,392.0047998496041,0.062825881
COL,1973,Servicios,JMN,Servicios empresariales,449.595364175384,0.072055809
COL,1973,Servicios,K,Finanzas,48.27114182245693,0.0077363257
COL,1973,Servicios,L,Servicios inmobiliarios,0,0
COL,1973,Servicios,OPQ,"Administración pública, defensa, educación y salud",280.9688747504267,0.045030359
COL,1973,Servicios,RSTU,Otros servicios,831.5355387690763,0.13326865
COL,1974,Bienes,A,Agro y pesca,2630.682402972981,0.40762645
COL,1974,Bienes,B,Petróleo y minería,19.99188988490831,0.0030977603
COL,1974,Bienes,C,Industria,704.6149048596021,0.10918067
COL,1974,Bienes,DE,"Electricidad, gas y agua",30.13714882732131,0.0046697767
COL,1974,Bienes,F,Construcción,220.2057940656935,0.034121074
COL,1974,Servicios,GI,"Comercio, hoteles y restaurantes",737.7773989032106,0.11431923
COL,1974,Servicios,H,Transporte,419.0112600980229,0.064926147
COL,1974,Servicios,JMN,Servicios empresariales,497.1468463309583,0.077033326
COL,1974,Servicios,K,Finanzas,53.37654219332097,0.0082707405
COL,1974,Servicios,L,Servicios inmobiliarios,0,0
COL,1974,Servicios,OPQ,"Administración pública, defensa, educación y salud",288.0937499768434,0.04464037
COL,1974,Servicios,RSTU,Otros servicios,852.6218137713286,0.13211447
COL,1975,Bienes,A,Agro y pesca,2736.102621443086,0.40109408
COL,1975,Bienes,B,Petróleo y minería,20.60826271750563,0.0030210314
COL,1975,Bienes,C,Industria,704.1268866188163,0.10322022
COL,1975,Bienes,DE,"Electricidad, gas y agua",34.2246128948228,0.0050170962
COL,1975,Bienes,F,Construcción,227.528000284509,0.033354063
COL,1975,Servicios,GI,"Comercio, hoteles y restaurantes",806.4206123357083,0.11821579
COL,1975,Servicios,H,Transporte,461.2199124906934,0.067611709
COL,1975,Servicios,JMN,Servicios empresariales,566.103176426711,0.082986884
COL,1975,Servicios,K,Finanzas,60.78009003842234,0.0089099491
COL,1975,Servicios,L,Servicios inmobiliarios,0,0
COL,1975,Servicios,OPQ,"Administración pública, defensa, educación y salud",304.1987992949265,0.044593479
COL,1975,Servicios,RSTU,Otros servicios,900.2851746098212,0.1319757
COL,1976,Bienes,A,Agro y pesca,2771.854072597532,0.39366663
COL,1976,Bienes,B,Petróleo y minería,24.07438747153987,0.0034191133
COL,1976,Bienes,C,Industria,797.4003257571281,0.11324907
COL,1976,Bienes,DE,"Electricidad, gas y agua",34.04930092930509,0.0048357788
COL,1976,Bienes,F,Construcción,219.7690995256101,0.031212235
COL,1976,Servicios,GI,"Comercio, hoteles y restaurantes",834.4502598431473,0.11851101
COL,1976,Servicios,H,Transporte,481.4382208976332,0.06837523
COL,1976,Servicios,JMN,Servicios empresariales,562.4146260655992,0.07987573
COL,1976,Servicios,K,Finanzas,60.38406607601546,0.0085759172
COL,1976,Servicios,L,Servicios inmobiliarios,0,0
COL,1976,Servicios,OPQ,"Administración pública, defensa, educación y salud",317.0291005636102,0.045025378
COL,1976,Servicios,RSTU,Otros servicios,938.2568235602652,0.13325392
COL,1977,Bienes,A,Agro y pesca,2789.209224331072,0.37933919
COL,1977,Bienes,B,Petróleo y minería,25.89637637599133,0.0035219698
COL,1977,Bienes,C,Industria,831.5182029484489,0.11308848
COL,1977,Bienes,DE,"Electricidad, gas y agua",33.08338960660515,0.004499421
COL,1977,Bienes,F,Construcción,236.5524769666232,0.032171708
COL,1977,Servicios,GI,"Comercio, hoteles y restaurantes",961.0399357358116,0.13070375
COL,1977,Servicios,H,Transporte,479.9456797100374,0.065273769
COL,1977,Servicios,JMN,Servicios empresariales,660.7582703967244,0.089864723
COL,1977,Servicios,K,Finanzas,70.94280484671411,0.0096483929
COL,1977,Servicios,L,Servicios inmobiliarios,0,0
COL,1977,Servicios,OPQ,"Administración pública, defensa, educación y salud",319.1956342033336,0.043411378
COL,1977,Servicios,RSTU,Otros servicios,944.668742741594,0.12847723
COL,1978,Bienes,A,Agro y pesca,2792.699679456554,0.37038562
COL,1978,Bienes,B,Petróleo y minería,28.30689410027411,0.0037542405
COL,1978,Bienes,C,Industria,881.123053825674,0.11686014
COL,1978,Bienes,DE,"Electricidad, gas y agua",32.33072189951543,0.004287906
COL,1978,Bienes,F,Construcción,281.8725747172328,0.037383735
COL,1978,Servicios,GI,"Comercio, hoteles y restaurantes",1024.361800262719,0.13585739
COL,1978,Servicios,H,Transporte,489.4009999930174,0.064907476
COL,1978,Servicios,JMN,Servicios empresariales,653.9898722619957,0.086736299
COL,1978,Servicios,K,Finanzas,70.21611072950144,0.0093125077
COL,1978,Servicios,L,Servicios inmobiliarios,0,0
COL,1978,Servicios,OPQ,"Administración pública, defensa, educación y salud",324.7045474273311,0.043064382
COL,1978,Servicios,RSTU,Otros servicios,960.9725313011556,0.12745029
COL,1979,Bienes,A,Agro y pesca,2793.322537242484,0.36015603
COL,1979,Bienes,B,Petróleo y minería,30.20173947665663,0.0038940504
COL,1979,Bienes,C,Industria,911.3556960849472,0.11750532
COL,1979,Bienes,DE,"Electricidad, gas y agua",34.70023534051585,0.0044740625
COL,1979,Bienes,F,Construcción,271.308575458542,0.034981072
COL,1979,Servicios,GI,"Comercio, hoteles y restaurantes",1128.666549580495,0.14552422
COL,1979,Servicios,H,Transporte,547.6983787345051,0.070617296
COL,1979,Servicios,JMN,Servicios empresariales,634.8154167348557,0.081849694
COL,1979,Servicios,K,Finanzas,68.15743100130497,0.0087878536
COL,1979,Servicios,L,Servicios inmobiliarios,0,0
COL,1979,Servicios,OPQ,"Administración pública, defensa, educación y salud",337.3232335451947,0.043492649
COL,1979,Servicios,RSTU,Otros servicios,998.3178990715038,0.12871777
COL,1980,Bienes,A,Agro y pesca,2790.918422457209,0.3537578
COL,1980,Bienes,B,Petróleo y minería,31.93465723168378,0.0040478194
COL,1980,Bienes,C,Industria,934.1783761295984,0.11841008
COL,1980,Bienes,DE,"Electricidad, gas y agua",37.71756822878676,0.004780822
COL,1980,Bienes,F,Construcción,332.9938073136321,0.042208027
COL,1980,Servicios,GI,"Comercio, hoteles y restaurantes",1202.82391562945,0.15246177
COL,1980,Servicios,H,Transporte,508.4712244030334,0.064450346
COL,1980,Servicios,JMN,Servicios empresariales,671.3571517346775,0.085096657
COL,1980,Servicios,K,Finanzas,72.08076165185622,0.0091364663
COL,1980,Servicios,L,Servicios inmobiliarios,0,0
COL,1980,Servicios,OPQ,"Administración pública, defensa, educación y salud",330.0574594510811,0.041835833
COL,1980,Servicios,RSTU,Otros servicios,976.8146297813028,0.12381437000000001
COL,1981,Bienes,A,Agro y pesca,2895.625602449976,0.35143632
COL,1981,Bienes,B,Petróleo y minería,34.22444661387886,0.0041537532
COL,1981,Bienes,C,Industria,970.54478865719625,0.11779309
COL,1981,Bienes,DE,"Electricidad, gas y agua",37.93241254920773,0.0046037813
COL,1981,Bienes,F,Construcción,352.5857380800429,0.042792629
COL,1981,Servicios,GI,"Comercio, hoteles y restaurantes",1290.177752829056,0.1565863
COL,1981,Servicios,H,Transporte,530.3845792557684,0.06437172
COL,1981,Servicios,JMN,Servicios empresariales,678.688200608765,0.082371041
COL,1981,Servicios,K,Finanzas,72.86786518562485,0.008843828
COL,1981,Servicios,L,Servicios inmobiliarios,0,0
COL,1981,Servicios,OPQ,"Administración pública, defensa, educación y salud",347.6099073111876,0.042188723
COL,1981,Servicios,RSTU,Otros servicios,1028.761608609596,0.12485875
COL,1982,Bienes,A,Agro y pesca,2979.710358386465,0.35568452
COL,1982,Bienes,B,Petróleo y minería,35.1366924787452,0.0041942257
COL,1982,Bienes,C,Industria,965.9433028890272,0.11530352
COL,1982,Bienes,DE,"Electricidad, gas y agua",32.49201376565981,0.0038785336
COL,1982,Bienes,F,Construcción,368.8520652260356,0.044029437
COL,1982,Servicios,GI,"Comercio, hoteles y restaurantes",1310.423087566,0.15642367
COL,1982,Servicios,H,Transporte,504.4712612791521,0.060218144
COL,1982,Servicios,JMN,Servicios empresariales,717.52312097578,0.085649893
COL,1982,Servicios,K,Finanzas,77.03740539460425,0.0091958651
COL,1982,Servicios,L,Servicios inmobiliarios,0,0
COL,1982,Servicios,OPQ,"Administración pública, defensa, educación y salud",349.9929033543374,0.041778244
COL,1982,Servicios,RSTU,Otros servicios,1035.814154555781,0.12364392
COL,1983,Bienes,A,Agro y pesca,3033.19511272066,0.36159912
COL,1983,Bienes,B,Petróleo y minería,37.50116443624786,0.0044706613
COL,1983,Bienes,C,Industria,999.4178599284436,0.11914454
COL,1983,Bienes,DE,"Electricidad, gas y agua",21.4477161050855,0.0025568665
COL,1983,Bienes,F,Construcción,356.5604208966691,0.04250697
COL,1983,Servicios,GI,"Comercio, hoteles y restaurantes",1301.872910438308,0.15520139
COL,1983,Servicios,H,Transporte,514.4873362808722,0.061334059
COL,1983,Servicios,JMN,Servicios empresariales,682.5715308866149,0.081372038
COL,1983,Servicios,K,Finanzas,73.28480183916295,0.0087365694
COL,1983,Servicios,L,Servicios inmobiliarios,0,0
COL,1983,Servicios,OPQ,"Administración pública, defensa, educación y salud",345.4810127769316,0.04118615
COL,1983,Servicios,RSTU,Otros servicios,1022.461083453215,0.12189161
COL,1984,Bienes,A,Agro y pesca,3093.599459845565,0.36611128
COL,1984,Bienes,B,Petróleo y minería,38.28029543405206,0.004530272
COL,1984,Bienes,C,Industria,988.983939588204,0.11704106
COL,1984,Bienes,DE,"Electricidad, gas y agua",21.30515108762354,0.0025213528
COL,1984,Bienes,F,Construcción,376.0724737838879,0.044506203
COL,1984,Servicios,GI,"Comercio, hoteles y restaurantes",1359.776247054195,0.16092239
COL,1984,Servicios,H,Transporte,486.0516116540704,0.05752166
COL,1984,Servicios,JMN,Servicios empresariales,678.0198804166225,0.080240093
COL,1984,Servicios,K,Finanzas,72.79611048940619,0.0086150374
COL,1984,Servicios,L,Servicios inmobiliarios,0,0
COL,1984,Servicios,OPQ,"Administración pública, defensa, educación y salud",337.1620968151515,0.039901365
COL,1984,Servicios,RSTU,Otros servicios,997.841010242622,0.11808925
COL,1985,Bienes,A,Agro y pesca,3225.610739201663,0.37182361
COL,1985,Bienes,B,Petróleo y minería,38.96380802274218,0.0044914479
COL,1985,Bienes,C,Industria,975.8587301273086,0.11248949
COL,1985,Bienes,DE,"Electricidad, gas y agua",32.50476823098965,0.0037468998
COL,1985,Bienes,F,Construcción,357.4413217808309,0.041203085
COL,1985,Servicios,GI,"Comercio, hoteles y restaurantes",1393.921014801655,0.16068049
COL,1985,Servicios,H,Transporte,501.3831534392947,0.057795595
COL,1985,Servicios,JMN,Servicios empresariales,597.6100394934836,0.068887889
COL,1985,Servicios,K,Finanzas,64.16284790619169,0.0073961997
COL,1985,Servicios,L,Servicios inmobiliarios,0,0
COL,1985,Servicios,OPQ,"Administración pública, defensa, educación y salud",375.7147684648391,0.04330951
COL,1985,Servicios,RSTU,Otros servicios,1111.938760819749,0.12817575
COL,1986,Bienes,A,Agro y pesca,3276.902976050414,0.36537644
COL,1986,Bienes,B,Petróleo y minería,41.30404848964628,0.0046054237
COL,1986,Bienes,C,Industria,1002.835660300681,0.11181672
COL,1986,Bienes,DE,"Electricidad, gas y agua",24.01650944433759,0.0026778537
COL,1986,Bienes,F,Construcción,384.8449480157695,0.042910419
COL,1986,Servicios,GI,"Comercio, hoteles y restaurantes",1544.093774502965,0.17216729
COL,1986,Servicios,H,Transporte,523.8150889248881,0.058405664
COL,1986,Servicios,JMN,Servicios empresariales,581.6545289189589,0.064854793
COL,1986,Servicios,K,Finanzas,62.44977260523698,0.0069631832
COL,1986,Servicios,L,Servicios inmobiliarios,0,0
COL,1986,Servicios,OPQ,"Administración pública, defensa, educación y salud",385.5633409277081,0.042990521
COL,1986,Servicios,RSTU,Otros servicios,1141.08589683719,0.12723169
COL,1987,Bienes,A,Agro y pesca,3350.7838426681,0.35554785
COL,1987,Bienes,B,Petróleo y minería,47.18413976113673,0.0050066551
COL,1987,Bienes,C,Industria,1110.567019040415,0.117841
COL,1987,Bienes,DE,"Electricidad, gas y agua",30.59905305061578,0.0032468305
COL,1987,Bienes,F,Construcción,420.9655997287028,0.044668179
COL,1987,Servicios,GI,"Comercio, hoteles y restaurantes",1609.70973378178,0.17080446
COL,1987,Servicios,H,Transporte,514.4910138376176,0.054592051
COL,1987,Servicios,JMN,Servicios empresariales,629.4533890223602,0.066790581
COL,1987,Servicios,K,Finanzas,67.58173289409572,0.0071710204
COL,1987,Servicios,L,Servicios inmobiliarios,0,0
COL,1987,Servicios,OPQ,"Administración pública, defensa, educación y salud",414.9353500373967,0.044028316
COL,1987,Servicios,RSTU,Otros servicios,1228.013210196899,0.13030307
COL,1988,Bienes,A,Agro y pesca,3412.863305631204,0.34907687
COL,1988,Bienes,B,Petróleo y minería,50.88902675062128,0.0052050673
COL,1988,Bienes,C,Industria,1161.139723093246,0.1187645
COL,1988,Bienes,DE,"Electricidad, gas y agua",34.46259804755124,0.0035249277
COL,1988,Bienes,F,Construcción,435.4852655922566,0.044542611
COL,1988,Servicios,GI,"Comercio, hoteles y restaurantes",1707.647238088553,0.17466277
COL,1988,Servicios,H,Transporte,537.6308582230726,0.054990336
COL,1988,Servicios,JMN,Servicios empresariales,681.5443687066578,0.069710203
COL,1988,Servicios,K,Finanzas,73.17451980510704,0.0074844877
COL,1988,Servicios,L,Servicios inmobiliarios,0,0
COL,1988,Servicios,OPQ,"Administración pública, defensa, educación y salud",424.7948853226017,0.043449167
COL,1988,Servicios,RSTU,Otros servicios,1257.192791005194,0.12858908
COL,1989,Bienes,A,Agro y pesca,3548.376902624154,0.34598562
COL,1989,Bienes,B,Petróleo y minería,56.22918185082092,0.0054826443
COL,1989,Bienes,C,Industria,1243.751738382384,0.12127241
COL,1989,Bienes,DE,"Electricidad, gas y agua",37.33429540584631,0.0036402924
COL,1989,Bienes,F,Construcción,423.2970805043632,0.041273717
COL,1989,Servicios,GI,"Comercio, hoteles y restaurantes",1763.015206849432,0.17190336
COL,1989,Servicios,H,Transporte,559.8569288504635,0.054589029
COL,1989,Servicios,JMN,Servicios empresariales,715.7871563882323,0.069793053
COL,1989,Servicios,K,Finanzas,76.8510222610549,0.0074933837
COL,1989,Servicios,L,Servicios inmobiliarios,0,0
COL,1989,Servicios,OPQ,"Administración pública, defensa, educación y salud",462.5173680188166,0.045097902
COL,1989,Servicios,RSTU,Otros servicios,1368.83357328176,0.13346855
COL,1990,Bienes,A,Agro y pesca,3279.108436,0.31213394
COL,1990,Bienes,B,Petróleo y minería,64.97462156,0.0061848471
COL,1990,Bienes,C,Industria,1393.244435,0.13262106
COL,1990,Bienes,DE,"Electricidad, gas y agua",43.27693054,0.004119473
COL,1990,Bienes,F,Construcción,462.0954082,0.043986242
COL,1990,Servicios,GI,"Comercio, hoteles y restaurantes",1979.168483,0.1883944
COL,1990,Servicios,H,Transporte,656.2671484,0.062469192
COL,1990,Servicios,JMN,Servicios empresariales,689.3095785,0.065614454
COL,1990,Servicios,K,Finanzas,74.00823735,0.0070447447
COL,1990,Servicios,L,Servicios inmobiliarios,0,0
COL,1990,Servicios,OPQ,"Administración pública, defensa, educación y salud",470.7629512,0.044811293
COL,1990,Servicios,RSTU,Otros servicios,1393.236616,0.13262032
COL,1991,Bienes,A,Agro y pesca,3273.548297,0.29244226
COL,1991,Bienes,B,Petróleo y minería,73.94416806,0.0066057979
COL,1991,Bienes,C,Industria,1537.089265,0.13731578
COL,1991,Bienes,DE,"Electricidad, gas y agua",37.34571438,0.0033362773
COL,1991,Bienes,F,Construcción,490.5350088,0.043821916
COL,1991,Servicios,GI,"Comercio, hoteles y restaurantes",2313.415353,0.20666882
COL,1991,Servicios,H,Transporte,692.7543601,0.061887171
COL,1991,Servicios,JMN,Servicios empresariales,663.6464362,0.059286818
COL,1991,Servicios,K,Finanzas,71.25289493,0.0063653733
COL,1991,Servicios,L,Servicios inmobiliarios,0,0
COL,1991,Servicios,OPQ,"Administración pública, defensa, educación y salud",515.2877551,0.046033204
COL,1991,Servicios,RSTU,Otros servicios,1525.009065,0.13623659
COL,1992,Bienes,A,Agro y pesca,3361.115283,0.2964184
COL,1992,Bienes,B,Petróleo y minería,77.39540899,0.0068255393
COL,1992,Bienes,C,Industria,1559.631386,0.13754466
COL,1992,Bienes,DE,"Electricidad, gas y agua",42.05568025,0.0037089111
COL,1992,Bienes,F,Construcción,580.6487283,0.051207699
COL,1992,Servicios,GI,"Comercio, hoteles y restaurantes",2342.341183,0.20657222
COL,1992,Servicios,H,Transporte,688.3444208,0.060705435
COL,1992,Servicios,JMN,Servicios empresariales,488.6270035,0.043092255
COL,1992,Servicios,K,Finanzas,52.46180291,0.0046266322
COL,1992,Servicios,L,Servicios inmobiliarios,0,0
COL,1992,Servicios,OPQ,"Administración pública, defensa, educación y salud",542.1024025,0.047808278
COL,1992,Servicios,RSTU,Otros servicios,1604.367793,0.14148998
COL,1993,Bienes,A,Agro y pesca,3401.58939,0.28220925
COL,1993,Bienes,B,Petróleo y minería,82.49372065,0.0068440042
COL,1993,Bienes,C,Industria,1611.53322,0.13369915
COL,1993,Bienes,DE,"Electricidad, gas y agua",41.75686909,0.0034643144
COL,1993,Bienes,F,Construcción,691.4734491,0.057367362
COL,1993,Servicios,GI,"Comercio, hoteles y restaurantes",2467.116857,0.20468172
COL,1993,Servicios,H,Transporte,768.2532101,0.06373731
COL,1993,Servicios,JMN,Servicios empresariales,709.8930508,0.058895525
COL,1993,Servicios,K,Finanzas,76.21819722,0.0063233618
COL,1993,Servicios,L,Servicios inmobiliarios,0,0
COL,1993,Servicios,OPQ,"Administración pública, defensa, educación y salud",556.4050272,0.046161551
COL,1993,Servicios,RSTU,Otros servicios,1646.696825,0.13661645
COL,1994,Bienes,A,Agro y pesca,3884.343254,0.31023249
COL,1994,Bienes,B,Petróleo y minería,80.44141821,0.0064246492
COL,1994,Bienes,C,Industria,1571.441035,0.12550695
COL,1994,Bienes,DE,"Electricidad, gas y agua",39.45689338,0.0031513206
COL,1994,Bienes,F,Construcción,732.9332025,0.058537487
COL,1994,Servicios,GI,"Comercio, hoteles y restaurantes",2547.532847,0.2034649
COL,1994,Servicios,H,Transporte,776.0035553,0.061977405
COL,1994,Servicios,JMN,Servicios empresariales,730.295858,0.058326852
COL,1994,Servicios,K,Finanzas,78.40875984,0.0062623057
COL,1994,Servicios,L,Servicios inmobiliarios,0,0
COL,1994,Servicios,OPQ,"Administración pública, defensa, educación y salud",525.2877329,0.041953381
COL,1994,Servicios,RSTU,Otros servicios,1554.60429,0.12416224
COL,1995,Bienes,A,Agro y pesca,3392.746906,0.259078
COL,1995,Bienes,B,Petróleo y minería,88.53247531,0.0067605446
COL,1995,Bienes,C,Industria,1729.501639,0.13206875
COL,1995,Bienes,DE,"Electricidad, gas y agua",48.78118781,0.0037250444
COL,1995,Bienes,F,Construcción,872.3896336,0.06661769
COL,1995,Servicios,GI,"Comercio, hoteles y restaurantes",2790.594452,0.21309625
COL,1995,Servicios,H,Transporte,883.5419975,0.067469314
COL,1995,Servicios,JMN,Servicios empresariales,836.5945856,0.063884296
COL,1995,Servicios,K,Finanzas,89.82160206,0.0068589854
COL,1995,Servicios,L,Servicios inmobiliarios,0,0
COL,1995,Servicios,OPQ,"Administración pública, defensa, educación y salud",596.7781393,0.045571361
COL,1995,Servicios,RSTU,Otros servicios,1766.182222,0.13486975
COL,1996,Bienes,A,Agro y pesca,3984.464628,0.29957974
COL,1996,Bienes,B,Petróleo y minería,84.64246162,0.0063640084
COL,1996,Bienes,C,Industria,1653.509354,0.12432232
COL,1996,Bienes,DE,"Electricidad, gas y agua",46.21180777,0.0034745247
COL,1996,Bienes,F,Construcción,671.9834796,0.050524388
COL,1996,Servicios,GI,"Comercio, hoteles y restaurantes",2619.251336,0.19693352
COL,1996,Servicios,H,Transporte,911.3171687,0.06851916
COL,1996,Servicios,JMN,Servicios empresariales,909.4490985,0.068378702
COL,1996,Servicios,K,Finanzas,97.64368122,0.0073415306
COL,1996,Servicios,L,Servicios inmobiliarios,0,0
COL,1996,Servicios,OPQ,"Administración pública, defensa, educación y salud",586.3596338,0.04408659
COL,1996,Servicios,RSTU,Otros servicios,1735.348353,0.13047555
COL,1997,Bienes,A,Agro y pesca,3430.152986,0.25264993
COL,1997,Bienes,B,Petróleo y minería,83.81983834,0.0061737997
COL,1997,Bienes,C,Industria,1637.439225,0.12060655
COL,1997,Bienes,DE,"Electricidad, gas y agua",48.15779164,0.0035470906
COL,1997,Bienes,F,Construcción,707.4150828,0.052105077
COL,1997,Servicios,GI,"Comercio, hoteles y restaurantes",2886.856794,0.21263313
COL,1997,Servicios,H,Transporte,988.6262941,0.072817855
COL,1997,Servicios,JMN,Servicios empresariales,1038.044841,0.076457806
COL,1997,Servicios,K,Finanzas,111.4504591,0.0082089491
COL,1997,Servicios,L,Servicios inmobiliarios,0,0
COL,1997,Servicios,OPQ,"Administración pública, defensa, educación y salud",667.9428313,0.049197722
COL,1997,Servicios,RSTU,Otros servicios,1976.796193,0.14560209
COL,1998,Bienes,A,Agro y pesca,3516.322917,0.25855905
COL,1998,Bienes,B,Petróleo y minería,79.0362686,0.0058116228
COL,1998,Bienes,C,Industria,1543.991124,0.11353135
COL,1998,Bienes,DE,"Electricidad, gas y agua",43.54930744,0.0032022281
COL,1998,Bienes,F,Construcción,724.1586139,0.053248174
COL,1998,Servicios,GI,"Comercio, hoteles y restaurantes",2839.67957,0.20880474
COL,1998,Servicios,H,Transporte,967.9325656,0.071173139
COL,1998,Servicios,JMN,Servicios empresariales,1009.536039,0.074232288
COL,1998,Servicios,K,Finanzas,108.3895902,0.0079700043
COL,1998,Servicios,L,Servicios inmobiliarios,0,0
COL,1998,Servicios,OPQ,"Administración pública, defensa, educación y salud",698.8440356,0.051386762
COL,1998,Servicios,RSTU,Otros servicios,2068.249205,0.15208063
COL,1999,Bienes,A,Agro y pesca,3511.99326,0.26212776
COL,1999,Bienes,B,Petróleo y minería,72.1068076,0.0053818999
COL,1999,Bienes,C,Industria,1408.622559,0.10513662
COL,1999,Bienes,DE,"Electricidad, gas y agua",42.63578362,0.003182245
COL,1999,Bienes,F,Construcción,625.8523136,0.046712298
COL,1999,Servicios,GI,"Comercio, hoteles y restaurantes",2922.885158,0.21815799
COL,1999,Servicios,H,Transporte,968.6361784,0.072296962
COL,1999,Servicios,JMN,Servicios empresariales,942.4900443,0.070345469
COL,1999,Servicios,K,Finanzas,101.191147,0.0075526941
COL,1999,Servicios,L,Servicios inmobiliarios,0,0
COL,1999,Servicios,OPQ,"Administración pública, defensa, educación y salud",707.5608107,0.052810848
COL,1999,Servicios,RSTU,Otros servicios,2094.046753,0.15629524
COL,2000,Bienes,A,Agro y pesca,3619.166654,0.25420633
COL,2000,Bienes,B,Petróleo y minería,84.37091427,0.005926121
COL,2000,Bienes,C,Industria,1648.204616,0.1157681
COL,2000,Bienes,DE,"Electricidad, gas y agua",50.7990104,0.0035680672
COL,2000,Bienes,F,Construcción,635.7609569,0.044655155
COL,2000,Servicios,GI,"Comercio, hoteles y restaurantes",3092.355604,0.21720369
COL,2000,Servicios,H,Transporte,954.3834029,0.067034848
COL,2000,Servicios,JMN,Servicios empresariales,903.2861654,0.063445836
COL,2000,Servicios,K,Finanzas,96.981993309999993,0.0068119094
COL,2000,Servicios,L,Servicios inmobiliarios,0,0
COL,2000,Servicios,OPQ,"Administración pública, defensa, educación y salud",796.0071411,0.055910673
COL,2000,Servicios,RSTU,Otros servicios,2355.806235,0.16546926
COL,2001,Bienes,A,Agro y pesca,3585.674233,0.25015742
COL,2001,Bienes,B,Petróleo y minería,80.88087972,0.0056427191
COL,2001,Bienes,C,Industria,1580.026013,0.11023178
COL,2001,Bienes,DE,"Electricidad, gas y agua",50.01255175,0.0034891656
COL,2001,Bienes,F,Construcción,603.4496457,0.042100146
COL,2001,Servicios,GI,"Comercio, hoteles y restaurantes",3638.409451,0.25383654
COL,2001,Servicios,H,Transporte,973.8200637,0.067939334
COL,2001,Servicios,JMN,Servicios empresariales,908.0728359,0.063352428
COL,2001,Servicios,K,Finanzas,97.49591775,0.0068018804
COL,2001,Servicios,L,Servicios inmobiliarios,0,0
COL,2001,Servicios,OPQ,"Administración pública, defensa, educación y salud",711.1526776,0.049614135
COL,2001,Servicios,RSTU,Otros servicios,2104.676988,0.14683448
COL,2002,Bienes,A,Agro y pesca,3391.376802,0.23099621
COL,2002,Bienes,B,Petróleo y minería,83.44609322,0.0056837476
COL,2002,Bienes,C,Industria,1630.138031,0.11103328
COL,2002,Bienes,DE,"Electricidad, gas y agua",41.12964717,0.0028014558
COL,2002,Bienes,F,Construcción,803.9393727,0.054758567
COL,2002,Servicios,GI,"Comercio, hoteles y restaurantes",3691.349391,0.25142819
COL,2002,Servicios,H,Transporte,1023.560511,0.069717579
COL,2002,Servicios,JMN,Servicios empresariales,954.4550684,0.065010615
COL,2002,Servicios,K,Finanzas,102.4757808,0.0069799135
COL,2002,Servicios,L,Servicios inmobiliarios,0,0
COL,2002,Servicios,OPQ,"Administración pública, defensa, educación y salud",747.4766899,0.050912738
COL,2002,Servicios,RSTU,Otros servicios,2212.178956,0.15067773
COL,2003,Bienes,A,Agro y pesca,3629.26131,0.23804207
COL,2003,Bienes,B,Petróleo y minería,80.9262303,0.0053079254
COL,2003,Bienes,C,Industria,1706.31225,0.11191647
COL,2003,Bienes,DE,"Electricidad, gas y agua",34.12741438,0.0022384061
COL,2003,Bienes,F,Construcción,768.3435489,0.050395403
COL,2003,Servicios,GI,"Comercio, hoteles y restaurantes",3827.968323,0.25107521
COL,2003,Servicios,H,Transporte,1089.120378,0.071435057
COL,2003,Servicios,JMN,Servicios empresariales,1013.125584,0.066450581
COL,2003,Servicios,K,Finanzas,108.7749844,0.0071345163
COL,2003,Servicios,L,Servicios inmobiliarios,0,0
COL,2003,Servicios,OPQ,"Administración pública, defensa, educación y salud",754.7215429,0.049501941
COL,2003,Servicios,RSTU,Otros servicios,2233.620309,0.14650244
COL,2004,Bienes,A,Agro y pesca,3382.97652,0.21371926
COL,2004,Bienes,B,Petróleo y minería,112.8150502,0.007127082
COL,2004,Bienes,C,Industria,1915.095154,0.12098598
COL,2004,Bienes,DE,"Electricidad, gas y agua",52.30570668,0.0033044089
COL,2004,Bienes,F,Construcción,807.3080147,0.05100162
COL,2004,Servicios,GI,"Comercio, hoteles y restaurantes",4035.327763,0.25493151
COL,2004,Servicios,H,Transporte,1227.580869,0.077552326
COL,2004,Servicios,JMN,Servicios empresariales,1089.811792,0.068848774
COL,2004,Servicios,K,Finanzas,117.0084564,0.0073919999
COL,2004,Servicios,L,Servicios inmobiliarios,0,0
COL,2004,Servicios,OPQ,"Administración pública, defensa, educación y salud",780.1021687,0.049282894
COL,2004,Servicios,RSTU,Otros servicios,2308.735007,0.14585415
COL,2005,Bienes,A,Agro y pesca,3846.513037,0.23345511
COL,2005,Bienes,B,Petróleo y minería,199.894491,0.012132129
COL,2005,Bienes,C,Industria,1972.15505,0.11969534
COL,2005,Bienes,DE,"Electricidad, gas y agua",51.29272165,0.0031130917
COL,2005,Bienes,F,Construcción,873.7763096,0.05303181
COL,2005,Servicios,GI,"Comercio, hoteles y restaurantes",3857.021376,0.23409289
